season_end,Player,Age,Tm,GP,W,L,W_PCT,MP,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,PER,WS,OWS,DWS,WS/48,BPM,VORP,PLAYER_ID,TEAM_ID
2021,Devontae Cacok,24.0,LAL,20,8,12,0.4,97.63333333333334,17,29,0,0,5,11,12,20,32,1,5,4,5,39,0.576,0.0,0.3793103448275862,0.117,0.183,0.151,0.013,,0.154,,,,,,,,1629719,1610612747
2021,Devonte' Graham,26.0,CHA,55,23,32,0.418,1658.6033333333332,252,669,179,477,133,158,22,126,148,295,48,6,84,816,0.552,0.7130044843049327,0.23617339312406577,0.013,0.075,0.043,0.272,,0.211,,,,,,,,1628984,1610612766
2021,Dewayne Dedmon,31.0,MIA,16,11,5,0.688,210.47166666666666,46,65,1,5,20,27,28,58,86,12,9,6,13,113,0.735,0.07692307692307693,0.4153846153846154,0.137,0.282,0.21,0.083,,0.183,,,,,,,,203473,1610612748
2021,Didi Louzada,21.0,NOP,3,0,3,0.0,56.336666666666666,3,13,2,8,0,0,1,2,3,3,2,0,3,8,0.308,0.6153846153846154,0.0,0.015,0.032,0.023,0.073,,0.114,,,,,,,,1629712,1610612740
2021,Dillon Brooks,25.0,MEM,67,36,31,0.537,1996.6566666666668,432,1031,128,372,159,195,53,143,196,157,78,26,119,1151,0.515,0.36081474296799226,0.18913676042677013,0.026,0.069,0.047,0.112,,0.256,,,,,,,,1628415,1610612763
2021,Domantas Sabonis,25.0,IND,62,29,33,0.468,2231.4466666666667,484,904,52,162,240,328,150,592,742,415,76,33,213,1260,0.601,0.17920353982300885,0.36283185840707965,0.066,0.259,0.162,0.283,,0.239,,,,,,,,1627734,1610612754
2021,Donovan Mitchell,24.0,UTA,53,39,14,0.736,1771.4366666666667,478,1091,178,461,267,316,50,185,235,277,52,15,147,1401,0.569,0.4225481209899175,0.28964252978918426,0.028,0.095,0.063,0.266,,0.327,,,,,,,,1628378,1610612762
2021,Donta Hall,23.0,ORL,13,3,10,0.231,179.24833333333333,25,35,0,0,23,34,24,38,62,11,5,10,8,73,0.731,0.0,0.9714285714285714,0.126,0.193,0.16,0.102,,0.135,,,,,,,,1629743,1610612753
2021,Donte DiVincenzo,24.0,MIL,66,44,22,0.667,1814.6633333333334,253,603,131,346,51,71,81,299,380,203,72,15,91,688,0.542,0.5737976782752903,0.11774461028192372,0.043,0.155,0.1,0.137,,0.163,,,,,,,,1628978,1610612749
2021,Dorian Finney-Smith,28.0,DAL,60,36,24,0.6,1920.5383333333334,220,466,119,302,31,41,98,228,326,102,52,25,48,590,0.609,0.648068669527897,0.08798283261802575,0.052,0.116,0.084,0.07,,0.12,,,,,,,,1627827,1610612742
2021,Doug McDermott,29.0,IND,66,32,34,0.485,1619.1316666666667,354,665,111,286,80,98,60,161,221,85,20,6,53,899,0.635,0.43007518796992483,0.14736842105263157,0.036,0.096,0.066,0.075,,0.194,,,,,,,,203926,1610612754
2021,Draymond Green,31.0,GSW,63,35,28,0.556,1981.7616666666668,170,380,34,126,70,88,55,393,448,558,105,52,188,444,0.53,0.33157894736842103,0.23157894736842105,0.028,0.184,0.11,0.345,,0.128,,,,,,,,203110,1610612744
2021,Drew Eubanks,24.0,SAS,54,21,33,0.389,755.2783333333333,116,205,2,2,77,106,74,167,241,42,18,49,45,311,0.618,0.00975609756097561,0.5170731707317073,0.09,0.207,0.148,0.086,,0.166,,,,,,,,1629234,1610612759
2021,Duncan Robinson,27.0,MIA,72,40,32,0.556,2261.725,315,717,250,613,62,75,7,243,250,127,43,20,81,942,0.628,0.8549511854951185,0.10460251046025104,0.003,0.109,0.057,0.082,,0.162,,,,,,,,1629130,1610612748
2021,Dwayne Bacon,25.0,ORL,72,21,51,0.292,1852.7833333333333,292,726,59,207,145,176,31,193,224,93,45,5,46,788,0.49,0.28512396694214875,0.24242424242424243,0.015,0.102,0.056,0.08,,0.193,,,,,,,,1628407,1610612753
2021,Dwight Howard,35.0,PHI,69,46,23,0.667,1195.535,178,303,5,20,121,210,190,390,580,61,30,62,112,482,0.61,0.066006600660066,0.693069306930693,0.148,0.309,0.228,0.076,,0.173,,,,,,,,2730,1610612755
2021,Dwight Powell,29.0,DAL,58,36,22,0.621,965.5783333333334,120,194,5,21,97,124,80,154,234,63,36,30,40,342,0.688,0.10824742268041238,0.6391752577319587,0.086,0.158,0.123,0.09,,0.129,,,,,,,,203939,1610612742
2021,Dylan Windler,24.0,CLE,31,11,20,0.355,512.6516666666666,57,130,26,77,21,27,20,87,107,33,19,12,32,161,0.567,0.5923076923076923,0.2076923076923077,0.039,0.171,0.104,0.089,,0.14,,,,,,,,1629685,1610612739
2021,E'Twaun Moore,32.0,PHX,27,20,7,0.741,388.74666666666667,55,121,11,35,12,14,14,31,45,40,15,5,23,133,0.523,0.2892561983471074,0.11570247933884298,0.035,0.08,0.057,0.14,,0.164,,,,,,,,202734,1610612756
2021,Ed Davis,32.0,MIN,23,5,18,0.217,298.93333333333334,19,44,0,0,10,12,46,69,115,21,13,13,7,48,0.487,0.0,0.2727272727272727,0.127,0.235,0.176,0.1,,0.078,,,,,,,,202334,1610612750
2021,Edmond Sumner,25.0,IND,53,23,30,0.434,861.2033333333334,148,282,35,88,68,83,18,76,94,49,33,10,51,399,0.626,0.3120567375886525,0.29432624113475175,0.02,0.083,0.052,0.075,,0.176,,,,,,,,1628410,1610612754
2021,Elfrid Payton,27.0,NYK,63,36,27,0.571,1484.41,269,622,28,98,73,107,64,152,216,203,47,9,103,639,0.478,0.15755627009646303,0.1720257234726688,0.041,0.098,0.069,0.209,,0.224,,,,,,,,203901,1610612752
2021,Elijah Bryant,26.0,MIL,1,0,1,0.0,31.57,6,13,1,5,3,3,2,4,6,3,0,1,4,16,0.559,0.38461538461538464,0.23076923076923078,0.065,0.133,0.098,0.13,,0.231,,,,,,,,1629091,1610612749
2021,Elijah Hughes,23.0,UTA,18,14,4,0.778,63.715,10,30,8,23,3,4,1,8,9,6,1,1,6,31,0.488,0.7666666666666667,0.13333333333333333,0.014,0.119,0.066,0.158,,0.242,,,,,,,,1630190,1610612762
2021,Enes Freedom,29.0,POR,72,42,30,0.583,1757.2366666666667,339,561,1,4,127,164,284,511,795,84,33,48,78,806,0.636,0.0071301247771836,0.29233511586452765,0.148,0.281,0.213,0.069,,0.169,,,,,,,,202683,1610612757
2021,Eric Bledsoe,31.0,NOP,71,31,40,0.437,2111.516666666667,307,730,121,355,134,195,29,215,244,268,55,24,114,869,0.533,0.4863013698630137,0.2671232876712329,0.013,0.1,0.057,0.17,,0.181,,,,,,,,202339,1610612740
2021,Eric Gordon,32.0,HOU,27,10,17,0.37,788.7133333333334,159,367,69,210,94,114,8,50,58,71,14,13,51,481,0.577,0.5722070844686649,0.3106267029972752,0.009,0.062,0.035,0.147,,0.246,,,,,,,,201569,1610612745
2021,Eric Paschall,24.0,GSW,40,20,20,0.5,695.0166666666667,148,298,18,54,67,94,28,100,128,51,12,7,43,381,0.561,0.18120805369127516,0.31543624161073824,0.038,0.138,0.088,0.125,,0.234,,,,,,,,1629672,1610612744
2021,Ersan Ilyasova,34.0,UTA,17,14,3,0.824,147.53833333333333,21,54,18,41,5,5,7,22,29,4,10,3,8,65,0.578,0.7592592592592593,0.09259259259259259,0.047,0.143,0.095,0.04,,0.19,,,,,,,,101141,1610612762
2021,Evan Fournier,28.0,BOS,42,18,24,0.429,1259.0033333333333,247,541,117,283,108,137,10,118,128,144,47,19,73,719,0.598,0.5231053604436229,0.2532347504621072,0.007,0.094,0.049,0.17,,0.222,,,,,,,,203095,1610612738
2021,Facundo Campazzo,30.0,DEN,65,43,22,0.662,1424.9316666666666,120,315,76,216,80,91,22,112,134,232,79,14,73,396,0.558,0.6857142857142857,0.28888888888888886,0.015,0.081,0.047,0.215,,0.128,,,,,,,,1630267,1610612743
2021,Frank Jackson,23.0,DET,40,13,27,0.325,738.2416666666667,134,293,61,150,61,75,15,71,86,36,15,1,34,390,0.598,0.5119453924914675,0.25597269624573377,0.021,0.092,0.057,0.079,,0.207,,,,,,,,1628402,1610612765
2021,Frank Kaminsky,28.0,PHX,47,33,14,0.702,714.8066666666666,121,257,31,85,37,60,36,152,188,79,14,17,22,310,0.547,0.33073929961089493,0.23346303501945526,0.051,0.208,0.131,0.154,,0.185,,,,,,,,1626163,1610612756
2021,Frank Mason III,27.0,ORL,4,1,3,0.25,79.28333333333333,9,24,2,5,5,7,3,9,12,12,0,0,5,25,0.462,0.20833333333333334,0.2916666666666667,0.033,0.103,0.068,0.218,,0.17,,,,,,,,1628412,1610612753
2021,Frank Ntilikina,22.0,NYK,33,23,10,0.697,322.005,29,79,23,48,8,18,6,25,31,19,18,4,11,89,0.512,0.6075949367088608,0.22784810126582278,0.019,0.077,0.048,0.095,,0.134,,,,,,,,1628373,1610612752
2021,Fred VanVleet,27.0,TOR,52,22,30,0.423,1898.5566666666666,338,870,174,476,169,191,32,188,220,328,87,37,95,1019,0.534,0.5471264367816092,0.21954022988505748,0.016,0.101,0.057,0.264,,0.237,,,,,,,,1627832,1610612761
2021,Freddie Gillespie,24.0,TOR,20,7,13,0.35,391.9033333333333,44,84,0,0,23,33,42,55,97,9,13,20,12,111,0.563,0.0,0.39285714285714285,0.1,0.142,0.12,0.034,,0.12,,,,,,,,1630273,1610612761
2021,Furkan Korkmaz,23.0,PHI,55,39,16,0.709,1061.575,170,424,101,269,60,82,17,96,113,82,49,9,46,501,0.544,0.6344339622641509,0.19339622641509435,0.015,0.09,0.052,0.111,,0.195,,,,,,,,1627788,1610612755
2021,Gabe Vincent,25.0,MIA,50,27,23,0.54,654.8616666666667,88,233,46,149,20,23,10,46,56,67,21,2,34,242,0.498,0.6394849785407726,0.09871244635193133,0.016,0.068,0.043,0.161,,0.184,,,,,,,,1629216,1610612748
2021,Gabriel Deck,26.0,OKC,10,1,9,0.1,211.60666666666665,32,67,2,15,18,22,16,24,40,24,8,0,6,84,0.548,0.22388059701492538,0.3283582089552239,0.067,0.118,0.09,0.16,,0.159,,,,,,,,1630466,1610612760
2021,Garrett Temple,35.0,CHI,56,25,31,0.446,1528.24,158,381,67,200,40,50,29,131,160,124,43,30,58,423,0.525,0.5249343832020997,0.13123359580052493,0.019,0.082,0.052,0.104,,0.126,,,,,,,,202066,1610612741
2021,Garrison Mathews,24.0,WAS,64,32,32,0.5,1037.9516666666666,97,237,76,198,84,95,16,71,87,26,29,7,10,354,0.635,0.8354430379746836,0.4008438818565401,0.015,0.065,0.04,0.032,,0.111,,,,,,,,1629726,1610612764
2021,Gary Clark,26.0,PHI,39,12,27,0.308,653.7633333333333,40,132,31,108,8,10,33,82,115,31,13,7,17,119,0.436,0.8181818181818182,0.07575757575757576,0.044,0.125,0.082,0.064,,0.097,,,,,,,,1629109,1610612755
2021,Gary Harris,26.0,ORL,39,15,24,0.385,1080.2066666666667,138,345,48,141,64,78,21,58,79,78,28,11,37,388,0.511,0.40869565217391307,0.22608695652173913,0.019,0.054,0.036,0.102,,0.164,,,,,,,,203914,1610612753
2021,Gary Payton II,28.0,GSW,10,7,3,0.7,40.41166666666667,10,13,2,4,3,4,2,9,11,1,6,1,1,25,0.847,0.3076923076923077,0.3076923076923077,0.051,0.176,0.122,0.037,,0.153,,,,,,,,1627780,1610612744
2021,Gary Trent Jr.,22.0,TOR,58,29,29,0.5,1801.985,320,785,165,429,83,106,27,125,152,80,56,10,43,888,0.534,0.5464968152866242,0.13503184713375796,0.014,0.069,0.04,0.067,,0.204,,,,,,,,1629018,1610612761
2021,George Hill,35.0,PHI,30,16,14,0.533,671.595,95,197,31,80,40,50,16,45,61,73,23,5,31,261,0.596,0.40609137055837563,0.25380710659898476,0.023,0.063,0.044,0.156,,0.161,,,,,,,,201588,1610612755
2021,Georges Niang,28.0,UTA,72,52,20,0.722,1154.4366666666667,177,405,124,292,22,23,28,148,176,59,25,8,51,500,0.602,0.7209876543209877,0.056790123456790124,0.024,0.117,0.072,0.071,,0.169,,,,,,,,1627777,1610612762
2021,Giannis Antetokounmpo,26.0,MIL,61,40,21,0.656,2012.7333333333333,626,1100,67,221,398,581,97,574,671,357,72,73,207,1717,0.633,0.2009090909090909,0.5281818181818182,0.048,0.264,0.16,0.282,,0.32,,,,,,,,203507,1610612749
2021,Glenn Robinson III,27.0,SAC,23,9,14,0.391,369.335,42,99,16,44,21,23,11,34,45,20,4,3,11,121,0.554,0.4444444444444444,0.23232323232323232,0.028,0.094,0.06,0.075,,0.135,,,,,,,,203922,1610612758
2021,Goga Bitadze,21.0,IND,45,19,26,0.422,561.2766666666666,83,194,20,79,45,61,60,90,150,37,9,60,17,231,0.523,0.4072164948453608,0.31443298969072164,0.095,0.148,0.121,0.087,,0.169,,,,,,,,1629048,1610612754
2021,Goran Dragic,35.0,MIA,50,30,20,0.6,1336.4916666666666,240,555,91,244,101,122,25,144,169,219,33,8,118,672,0.552,0.43963963963963965,0.21981981981981982,0.019,0.107,0.063,0.26,,0.239,,,,,,,,201609,1610612748
2021,Gordon Hayward,31.0,CHA,44,24,20,0.545,1496.1833333333334,311,658,85,205,156,185,37,221,258,181,52,14,91,863,0.584,0.31155015197568386,0.2811550151975684,0.024,0.143,0.083,0.189,,0.235,,,,,,,,202330,1610612766
2021,Gorgui Dieng,31.0,SAS,38,14,24,0.368,552.7366666666667,85,163,30,70,58,67,40,100,140,48,26,16,32,258,0.67,0.4294478527607362,0.4110429447852761,0.068,0.181,0.122,0.13,,0.169,,,,,,,,203476,1610612759
2021,Grant Riller,24.0,CHA,7,2,5,0.286,27.233333333333334,8,12,2,4,0,0,0,1,1,3,1,0,1,18,0.75,0.3333333333333333,0.0,0.0,0.04,0.02,0.3,,0.22,,,,,,,,1630203,1610612766
2021,Grant Williams,22.0,BOS,63,30,33,0.476,1137.9066666666668,108,247,48,129,30,51,48,130,178,64,32,24,56,294,0.546,0.5222672064777328,0.20647773279352227,0.04,0.113,0.076,0.079,,0.12,,,,,,,,1629684,1610612738
2021,Grayson Allen,25.0,MEM,50,26,24,0.52,1259.485,173,414,107,274,79,91,19,141,160,108,46,8,48,532,0.586,0.6618357487922706,0.21980676328502416,0.014,0.106,0.06,0.116,,0.164,,,,,,,,1628960,1610612763
2021,Greg Whittington,28.0,DEN,4,3,1,0.75,12.016666666666667,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,0.103,,,,,,,,204222,1610612743
2021,Hamidou Diallo,22.0,DET,52,18,34,0.346,1226.0866666666666,224,470,28,82,128,200,59,213,272,101,41,24,76,604,0.541,0.17446808510638298,0.425531914893617,0.046,0.161,0.105,0.133,,0.218,,,,,,,,1628977,1610612765
2021,Harrison Barnes,29.0,SAC,58,25,33,0.431,2102.3933333333334,319,642,100,256,195,235,64,321,385,201,43,11,93,933,0.626,0.3987538940809969,0.3660436137071651,0.031,0.152,0.092,0.128,,0.169,,,,,,,,203084,1610612758
2021,Harry Giles III,23.0,POR,38,23,15,0.605,347.9216666666667,42,97,8,23,16,27,31,102,133,29,8,13,20,108,0.496,0.23711340206185566,0.27835051546391754,0.079,0.254,0.168,0.125,,0.154,,,,,,,,1628385,1610612757
2021,Hassan Whiteside,32.0,SAC,36,16,20,0.444,545.8566666666667,126,224,0,1,41,79,61,154,215,20,9,46,40,293,0.566,0.004464285714285714,0.35267857142857145,0.109,0.269,0.19,0.058,,0.227,,,,,,,,202355,1610612758
2021,Henry Ellenson,24.0,TOR,2,0,2,0.0,38.36666666666667,5,14,2,9,3,4,3,9,12,5,0,0,0,15,0.476,0.6428571428571429,0.2857142857142857,0.061,0.205,0.129,0.208,,0.167,,,,,,,,1627740,1610612761
2021,Ignas Brazdeikis,22.0,ORL,13,3,10,0.231,248.81166666666667,35,83,11,28,10,14,11,34,45,17,4,3,12,91,0.51,0.3373493975903614,0.1686746987951807,0.041,0.129,0.085,0.1,,0.171,,,,,,,,1629649,1610612753
2021,Iman Shumpert,31.0,BKN,2,1,1,0.5,10.983333333333333,1,4,0,3,0,0,1,0,1,0,1,0,1,2,0.25,0.75,0.0,0.077,0.0,0.045,0.0,,0.185,,,,,,,,202697,1610612751
2021,Immanuel Quickley,22.0,NYK,64,37,27,0.578,1243.485,229,580,118,303,155,174,25,112,137,127,30,12,58,731,0.557,0.5224137931034483,0.3,0.02,0.086,0.054,0.164,,0.246,,,,,,,,1630193,1610612752
2021,Isaac Bonga,21.0,WAS,40,16,24,0.4,431.98833333333334,30,81,13,47,5,8,18,48,66,23,11,9,22,78,0.461,0.5802469135802469,0.09876543209876543,0.042,0.1,0.073,0.072,,0.101,,,,,,,,1629067,1610612764
2021,Isaac Okoro,20.0,CLE,67,20,47,0.299,2173.235,235,559,62,214,114,157,68,138,206,128,62,24,86,646,0.514,0.3828264758497317,0.2808586762075134,0.031,0.066,0.048,0.086,,0.142,,,,,,,,1630171,1610612739
2021,Isaiah Hartenstein,23.0,CLE,46,20,26,0.435,558.8983333333333,94,171,2,6,46,71,65,116,181,55,19,39,44,236,0.583,0.03508771929824561,0.4152046783625731,0.114,0.207,0.16,0.147,,0.187,,,,,,,,1628392,1610612739
2021,Isaiah Joe,21.0,PHI,41,22,19,0.537,382.8233333333333,48,133,39,106,18,24,6,30,36,20,12,4,11,153,0.533,0.7969924812030075,0.18045112781954886,0.014,0.083,0.045,0.072,,0.163,,,,,,,,1630198,1610612755
2021,Isaiah Roby,23.0,OKC,61,19,42,0.311,1425.2766666666666,207,429,32,109,87,117,89,252,341,107,52,37,113,533,0.555,0.2540792540792541,0.2727272727272727,0.057,0.169,0.112,0.118,,0.171,,,,,,,,1629676,1610612760
2021,Isaiah Stewart,20.0,DET,68,20,48,0.294,1454.8283333333334,226,409,21,63,64,92,159,294,453,59,39,86,67,537,0.597,0.15403422982885084,0.22493887530562348,0.105,0.193,0.149,0.064,,0.15,,,,,,,,1630191,1610612765
2021,Isaiah Thomas,32.0,NOP,3,1,2,0.333,48.266666666666666,9,27,3,12,2,2,1,3,4,5,1,0,6,23,0.412,0.4444444444444444,0.07407407407407407,0.019,0.052,0.036,0.167,,0.274,,,,,,,,202738,1610612740
2021,Ish Smith,32.0,WAS,44,23,21,0.523,923.62,129,297,18,49,19,33,22,128,150,172,32,13,41,295,0.473,0.16498316498316498,0.1111111111111111,0.022,0.131,0.076,0.242,,0.155,,,,,,,,202397,1610612764
2021,Ivica Zubac,24.0,LAC,72,47,25,0.653,1608.47,257,394,1,4,135,171,189,330,519,90,24,62,81,650,0.693,0.01015228426395939,0.434010152284264,0.121,0.2,0.162,0.079,,0.147,,,,,,,,1627826,1610612746
2021,JJ Redick,37.0,DAL,44,22,22,0.5,723.3633333333333,106,267,66,178,49,52,4,60,64,51,11,3,36,327,0.564,0.6666666666666666,0.1947565543071161,0.006,0.082,0.044,0.098,,0.184,,,,,,,,200755,1610612742
2021,Ja Morant,21.0,MEM,63,33,30,0.524,2052.8683333333333,430,957,73,241,271,372,59,193,252,465,57,13,203,1204,0.537,0.25182863113897597,0.3887147335423197,0.027,0.091,0.059,0.321,,0.267,,,,,,,,1629630,1610612763
2021,JaKarr Sampson,28.0,IND,29,14,15,0.483,316.27166666666665,56,113,3,15,19,29,27,50,77,4,2,14,15,134,0.533,0.13274336283185842,0.25663716814159293,0.08,0.145,0.113,0.017,,0.177,,,,,,,,203960,1610612754
2021,JaMychal Green,31.0,DEN,58,38,20,0.655,1119.8333333333333,173,374,79,198,46,57,85,192,277,53,26,22,53,471,0.59,0.5294117647058824,0.15240641711229946,0.072,0.177,0.122,0.07,,0.172,,,,,,,,203210,1610612743
2021,JaVale McGee,33.0,DEN,46,21,25,0.457,678.4033333333333,144,282,5,24,44,67,77,162,239,39,19,54,60,337,0.541,0.0851063829787234,0.2375886524822695,0.105,0.231,0.166,0.098,,0.228,,,,,,,,201580,1610612743
2021,Jabari Parker,26.0,BOS,13,4,9,0.308,165.45833333333334,30,55,2,11,10,13,10,32,42,11,1,5,10,72,0.593,0.2,0.23636363636363636,0.056,0.18,0.117,0.105,,0.175,,,,,,,,203953,1610612738
2021,Jaden McDaniels,20.0,MIN,63,18,45,0.286,1510.7833333333333,164,367,72,198,27,45,52,180,232,71,35,60,47,427,0.552,0.5395095367847411,0.1226158038147139,0.032,0.118,0.073,0.064,,0.118,,,,,,,,1630183,1610612750
2021,Jae Crowder,30.0,PHX,60,42,18,0.7,1648.3816666666667,199,492,148,380,57,75,32,250,282,127,48,27,55,603,0.574,0.7723577235772358,0.1524390243902439,0.02,0.146,0.085,0.102,,0.152,,,,,,,,203109,1610612756
2021,Jae'Sean Tate,25.0,HOU,70,17,53,0.243,2042.7166666666667,316,625,60,195,102,147,132,242,374,178,85,36,98,794,0.576,0.312,0.2352,0.06,0.118,0.088,0.127,,0.161,,,,,,,,1630256,1610612745
2021,Jahlil Okafor,25.0,DET,27,5,22,0.185,347.2366666666667,63,102,2,9,17,24,23,43,66,13,6,5,21,145,0.644,0.08823529411764706,0.23529411764705882,0.07,0.119,0.096,0.066,,0.17,,,,,,,,1626143,1610612765
2021,Jahmi'us Ramsey,20.0,SAC,13,5,8,0.385,94.475,15,38,5,19,5,5,2,8,10,6,4,1,3,40,0.498,0.5,0.13157894736842105,0.019,0.08,0.048,0.088,,0.183,,,,,,,,1630186,1610612758
2021,Jake Layman,27.0,MIN,45,12,33,0.267,627.245,91,184,23,78,26,37,13,54,67,28,29,19,26,231,0.577,0.42391304347826086,0.20108695652173914,0.019,0.083,0.051,0.067,,0.147,,,,,,,,1627774,1610612750
2021,Jakob Poeltl,25.0,SAS,69,32,37,0.464,1845.1333333333334,265,430,0,0,63,124,219,328,547,134,47,123,83,593,0.612,0.0,0.28837209302325584,0.114,0.173,0.143,0.096,,0.13,,,,,,,,1627751,1610612759
2021,Jalen Brunson,24.0,DAL,68,40,28,0.588,1697.2083333333333,328,627,81,200,120,151,27,204,231,239,35,1,80,857,0.618,0.3189792663476874,0.24082934609250398,0.016,0.117,0.067,0.215,,0.196,,,,,,,,1628973,1610612742
2021,Jalen Harris,22.0,TOR,13,3,10,0.231,172.105,36,72,17,36,7,9,3,15,18,17,8,0,14,96,0.632,0.5,0.125,0.017,0.091,0.052,0.153,,0.219,,,,,,,,1630223,1610612761
2021,Jalen Lecque,21.0,IND,4,2,2,0.5,12.133333333333333,1,9,0,1,3,3,2,3,5,2,0,0,0,5,0.242,0.1111111111111111,0.3333333333333333,0.083,0.2,0.128,0.333,,0.263,,,,,,,,1629665,1610612754
2021,Jalen McDaniels,23.0,CHA,47,18,29,0.383,903.58,133,284,35,105,45,64,45,124,169,53,28,19,45,346,0.554,0.36971830985915494,0.22535211267605634,0.047,0.138,0.091,0.09,,0.169,,,,,,,,1629667,1610612766
2021,Jalen Smith,21.0,PHX,27,19,8,0.704,155.725,22,50,4,17,5,7,7,30,37,4,1,4,7,53,0.499,0.34,0.14,0.044,0.174,0.111,0.037,,0.161,,,,,,,,1630188,1610612756
2021,Jamal Murray,24.0,DEN,48,31,17,0.646,1703.6416666666667,378,792,129,316,133,153,37,157,194,231,64,13,108,1018,0.592,0.398989898989899,0.19318181818181818,0.023,0.095,0.059,0.197,,0.244,,,,,,,,1627750,1610612743
2021,James Ennis III,30.0,ORL,41,12,29,0.293,986.3,115,243,45,104,70,87,43,123,166,62,32,7,36,345,0.613,0.4279835390946502,0.35802469135802467,0.042,0.123,0.082,0.087,,0.137,,,,,,,,203516,1610612753
2021,James Harden,31.0,BKN,44,31,13,0.705,1608.8366666666666,342,734,121,334,278,323,35,313,348,475,53,33,177,1083,0.618,0.4550408719346049,0.44005449591280654,0.023,0.191,0.111,0.442,,0.283,,,,,,,,201935,1610612751
2021,James Johnson,34.0,NOP,51,21,30,0.412,1042.965,146,327,31,120,45,76,32,145,177,98,42,42,55,368,0.51,0.3669724770642202,0.2324159021406728,0.029,0.131,0.08,0.134,,0.166,,,,,,,,201949,1610612740
2021,James Nunnally,30.0,NOP,9,3,6,0.333,47.785,5,13,4,12,1,2,2,7,9,3,0,0,2,15,0.54,0.9230769230769231,0.15384615384615385,0.033,0.149,0.084,0.094,,0.129,,,,,,,,203263,1610612740
2021,James Wiseman,20.0,GSW,39,18,21,0.462,835.88,191,368,12,38,54,86,55,171,226,26,11,36,60,448,0.552,0.10326086956521739,0.23369565217391305,0.063,0.19,0.127,0.05,,0.231,,,,,,,,1630164,1610612744
2021,Jared Dudley,35.0,LAL,12,7,5,0.583,80.65,2,9,2,6,0,0,4,17,21,5,1,1,2,6,0.333,0.6666666666666666,0.0,0.047,0.213,0.127,0.081,,0.056,,,,,,,,201162,1610612747
2021,Jared Harper,23.0,NYK,8,5,3,0.625,16.25,0,4,0,1,3,4,0,2,2,1,0,0,3,3,0.26,0.25,1.0,0.0,0.091,0.045,0.125,,0.2,,,,,,,,1629607,1610612752
2021,Jaren Jackson Jr.,21.0,MEM,11,4,7,0.364,258.435,53,125,17,60,35,42,17,45,62,12,12,18,15,158,0.551,0.48,0.336,0.06,0.164,0.112,0.074,,0.252,,,,,,,,1628991,1610612763
2021,Jarred Vanderbilt,22.0,MIN,64,18,46,0.281,1139.305,143,236,1,5,57,102,118,250,368,76,64,46,53,344,0.612,0.0211864406779661,0.4322033898305085,0.096,0.211,0.153,0.091,,0.118,,,,,,,,1629020,1610612750
2021,Jarrell Brantley,25.0,UTA,28,23,5,0.821,138.31333333333333,25,52,12,28,2,2,9,18,27,15,7,2,8,64,0.605,0.5384615384615384,0.038461538461538464,0.059,0.125,0.091,0.17,,0.182,,,,,,,,1629714,1610612762
2021,Jarrett Allen,23.0,CLE,63,20,43,0.317,1863.5433333333333,298,482,6,19,204,290,196,435,631,106,32,90,100,806,0.661,0.03941908713692946,0.6016597510373444,0.106,0.232,0.17,0.087,,0.163,,,,,,,,1628386,1610612739
2021,Jarrett Culver,22.0,MIN,34,7,27,0.206,499.09166666666664,69,168,13,53,29,48,34,70,104,24,17,9,28,180,0.476,0.31547619047619047,0.2857142857142857,0.059,0.132,0.094,0.079,,0.179,,,,,,,,1629633,1610612750
2021,Javonte Green,27.0,CHI,41,19,22,0.463,473.725,53,102,10,30,30,40,26,45,71,17,28,6,19,146,0.61,0.29411764705882354,0.39215686274509803,0.056,0.1,0.077,0.048,,0.122,,,,,,,,1629750,1610612741
2021,Jaxson Hayes,21.0,NOP,60,24,36,0.4,963.7066666666667,175,280,6,14,93,120,92,165,257,35,25,38,39,449,0.675,0.05,0.42857142857142855,0.087,0.161,0.124,0.057,,0.156,,,,,,,,1629637,1610612740
2021,Jay Scrubb,20.0,LAC,4,2,2,0.5,84.18333333333334,14,36,2,9,5,5,2,12,14,1,4,0,7,35,0.458,0.25,0.1388888888888889,0.022,0.14,0.079,0.015,,0.217,,,,,,,,1630206,1610612746
2021,Jaylen Adams,25.0,MIL,7,5,2,0.714,18.12,1,8,0,2,0,0,0,3,3,2,0,0,0,2,0.125,0.25,0.0,0.0,0.143,0.067,0.2,,0.178,,,,,,,,1629121,1610612749
2021,Jaylen Brown,24.0,BOS,58,30,28,0.517,1998.6316666666667,538,1111,163,411,191,250,71,276,347,195,72,32,158,1430,0.586,0.36993699369936994,0.22502250225022502,0.035,0.136,0.085,0.162,,0.29,,,,,,,,1627759,1610612738
2021,Jaylen Hoard,22.0,OKC,19,1,18,0.053,319.63,44,88,0,11,28,41,21,44,65,24,13,5,17,116,0.547,0.125,0.4659090909090909,0.061,0.128,0.095,0.11,,0.156,,,,,,,,1629658,1610612760
