season_end,Player,Age,Tm,GP,W,L,W_PCT,MP,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,PER,WS,OWS,DWS,WS/48,BPM,VORP
2015,Mo Williams,32.0,MIN,,,,,1149.0,,447.0,,,,94.0,,,,261.0,30.0,8.0,102.0,499.0,0.511,0.38,0.21,0.013,0.087,0.049,0.38,0.173,0.2269999999999999,14.4,0.7,0.9,-0.2,0.031,-3.0,-0.3
2015,Mo Williams,32.0,CHA,,,,,831.0,,413.0,,,,93.0,,,,163.0,16.0,6.0,70.0,465.0,0.512,0.431,0.225,0.012,0.091,0.05,0.365,0.134,0.288,16.9,1.4,0.7,0.7,0.08,1.0,0.6
2015,Reggie Williams,28.0,SAS,,,,,105.0,,39.0,,,,4.0,,,,10.0,1.0,0.0,2.0,37.0,0.454,0.487,0.103,0.055,0.127,0.092,0.144,0.047,0.185,10.5,0.2,0.1,0.1,0.083,-2.7,0.0
2015,Shawne Williams,28.0,MIA,,,,,924.0,,240.0,,,,33.0,,,,36.0,21.0,17.0,23.0,292.0,0.574,0.633,0.138,0.036,0.143,0.09,0.063,0.083,0.141,11.2,2.0,1.3,0.7,0.102,-0.2,0.4
2015,Shawne Williams,28.0,DET,,,,,163.0,,60.0,,,,7.0,,,,8.0,4.0,4.0,7.0,49.0,0.388,0.433,0.117,0.0579999999999999,0.125,0.09,0.075,0.1,0.191,6.7,-0.1,-0.2,0.1,-0.021,-5.5,-0.1
2015,Jeff Withey,24.0,NOP,,,,,259.0,,64.0,,,,50.0,,,,11.0,4.0,18.0,12.0,98.0,0.57,0.0,0.781,0.1009999999999999,0.179,0.14,0.064,0.122,0.173,17.6,0.8,0.5,0.3,0.149,-1.0,0.1
2015,Nate Wolters,23.0,MIL,,,,,142.0,,31.0,,,,4.0,,,,10.0,5.0,0.0,3.0,25.0,0.382,0.161,0.129,0.016,0.1119999999999999,0.064,0.102,0.084,0.113,5.4,0.1,-0.1,0.2,0.018,-5.3,-0.1
2015,Nate Wolters,23.0,NOP,,,,,105.0,,26.0,,,,2.0,,,,11.0,3.0,2.0,10.0,17.0,0.316,0.077,0.077,0.065,0.13,0.0969999999999999,0.148,0.271,0.16,3.5,-0.2,-0.3,0.1,-0.109,-7.1,-0.1
2015,Brandan Wright,27.0,DAL,,,,,505.0,,135.0,,,,48.0,,,,10.0,17.0,42.0,13.0,238.0,0.762,0.0,0.356,0.11,0.129,0.119,0.032,0.077,0.149,25.7,2.9,2.2,0.6,0.274,6.8,1.1
2015,Brandan Wright,27.0,BOS,,,,,86.0,,21.0,,,,4.0,,,,8.0,1.0,5.0,5.0,26.0,0.571,0.0,0.19,0.088,0.129,0.108,0.14,0.18,0.141,15.0,0.2,0.1,0.1,0.106,-0.4,0.0
2015,Brandan Wright,27.0,PHX,,,,,858.0,,207.0,,,,60.0,,,,23.0,32.0,47.0,16.0,280.0,0.6,0.014,0.29,0.089,0.16,0.124,0.0409999999999999,0.064,0.128,17.8,3.0,2.0,1.1,0.17,2.1,0.9
2015,Dorell Wright,29.0,POR,,,,,592.0,,190.0,,,,42.0,,,,41.0,20.0,11.0,18.0,219.0,0.525,0.568,0.221,0.026,0.172,0.1,0.102,0.079,0.171,13.4,1.6,0.7,0.8,0.128,0.7,0.4
2015,Tony Wroten,21.0,PHI,,,,,895.0,,434.0,,,,180.0,,,,157.0,48.0,8.0,113.0,507.0,0.494,0.327,0.415,0.025,0.081,0.052,0.349,0.18,0.305,14.9,0.3,-0.6,0.9,0.014,-1.5,0.1
2015,James Young,19.0,BOS,,,,,332.0,,102.0,,,,29.0,,,,13.0,8.0,2.0,5.0,105.0,0.457,0.647,0.284,0.0289999999999999,0.11,0.069,0.0559999999999999,0.042,0.158,8.5,0.3,0.1,0.3,0.047,-3.8,-0.2
2015,Nick Young,29.0,LAL,,,,,1000.0,,476.0,,,,148.0,,,,41.0,23.0,11.0,44.0,563.0,0.52,0.473,0.311,0.018,0.091,0.053,0.069,0.075,0.26,14.2,1.2,1.1,0.1,0.058,-3.5,-0.4
2015,Thaddeus Young,26.0,MIN,,,,,1605.0,,641.0,,,,129.0,,,,135.0,86.0,17.0,75.0,685.0,0.491,0.101,0.201,0.052,0.125,0.087,0.147,0.0969999999999999,0.212,15.0,1.4,0.8,0.6,0.043,-0.4,0.7
2015,Thaddeus Young,26.0,BKN,,,,,829.0,,327.0,,,,71.0,,,,38.0,38.0,8.0,42.0,386.0,0.539,0.153,0.217,0.071,0.154,0.1119999999999999,0.08,0.105,0.22,17.1,1.6,0.8,0.8,0.095,0.3,0.5
2015,Cody Zeller,22.0,CHA,,,,,1487.0,,373.0,,,,164.0,,,,100.0,34.0,49.0,62.0,472.0,0.53,0.003,0.44,0.07,0.201,0.134,0.109,0.122,0.156,14.1,3.8,1.6,2.2,0.123,0.4,0.9
2015,Tyler Zeller,25.0,BOS,,,,,1731.0,,619.0,,,,186.0,,,,113.0,18.0,52.0,76.0,833.0,0.594,0.0,0.3,0.091,0.205,0.147,0.108,0.098,0.196,18.9,6.5,4.5,2.0,0.179,0.9,1.2
2016,Quincy Acy,25.0,SAC,,,,,876.0,,214.0,,,,68.0,,,,27.0,29.0,24.0,27.0,307.0,0.629,0.229,0.318,0.081,0.151,0.1159999999999999,0.044,0.1,0.131,14.7,2.5,1.8,0.7,0.137,0.2,0.5
2016,Jordan Adams,21.0,MEM,,,,,15.0,,6.0,,,,5.0,,,,3.0,3.0,0.0,2.0,7.0,0.427,0.167,0.833,0.0,0.159,0.076,0.319,0.196,0.305,17.3,0.0,0.0,0.0,0.015,1.9,0.0
2016,Steven Adams,22.0,OKC,,,,,2014.0,,426.0,,,,196.0,,,,62.0,42.0,89.0,84.0,636.0,0.621,0.0,0.46,0.125,0.161,0.144,0.043,0.141,0.126,15.5,6.5,4.2,2.3,0.155,2.1,2.1
2016,Arron Afflalo,30.0,NYK,,,,,2371.0,,799.0,,,,131.0,,,,144.0,25.0,10.0,82.0,909.0,0.531,0.298,0.164,0.011,0.11,0.061,0.099,0.087,0.179,10.9,2.7,1.8,0.9,0.055,-2.4,-0.2
2016,Alexis Ajinca,27.0,NOP,,,,,861.0,,315.0,,,,62.0,,,,31.0,19.0,36.0,54.0,352.0,0.514,0.003,0.197,0.093,0.259,0.173,0.0579999999999999,0.136,0.204,13.8,1.0,0.2,0.9,0.058,-4.5,-0.5
2016,Cole Aldrich,27.0,LAC,,,,,800.0,,225.0,,,,84.0,,,,50.0,47.0,68.0,64.0,328.0,0.626,0.0,0.373,0.119,0.271,0.196,0.1,0.196,0.184,21.3,3.5,1.4,2.0,0.209,4.8,1.4
2016,LaMarcus Aldridge,30.0,SAS,,,,,2261.0,,1045.0,,,,302.0,,,,110.0,38.0,81.0,99.0,1331.0,0.565,0.015,0.289,0.092,0.222,0.159,0.081,0.078,0.259,22.4,10.1,5.6,4.5,0.215,1.8,2.2
2016,Cliff Alexander,20.0,POR,,,,,36.0,,10.0,,,,0.0,,,,0.0,1.0,2.0,1.0,10.0,0.5,0.0,0.0,0.06,0.121,0.09,0.0,0.091,0.133,11.6,0.0,0.0,0.0,0.052,-7.0,0.0
2016,Lavoy Allen,26.0,IND,,,,,1599.0,,370.0,,,,73.0,,,,76.0,26.0,42.0,69.0,428.0,0.532,0.0,0.197,0.111,0.178,0.145,0.071,0.146,0.13,12.4,3.7,1.6,2.1,0.11,-0.6,0.6
2016,Tony Allen,34.0,MEM,,,,,1620.0,,469.0,,,,138.0,,,,70.0,110.0,18.0,78.0,535.0,0.505,0.09,0.294,0.07,0.141,0.104,0.069,0.128,0.168,12.9,2.4,0.5,1.9,0.072,-0.1,0.8
2016,Al-Farouq Aminu,25.0,POR,,,,,2341.0,,719.0,,,,156.0,,,,138.0,72.0,53.0,120.0,839.0,0.533,0.485,0.217,0.045,0.186,0.115,0.088,0.132,0.1689999999999999,12.7,4.0,1.7,2.3,0.082,0.2,1.3
2016,Lou Amundson,33.0,NYK,,,,,204.0,,53.0,,,,27.0,,,,12.0,6.0,7.0,15.0,52.0,0.401,0.0,0.509,0.125,0.1369999999999999,0.131,0.088,0.188,0.177,6.7,-0.1,-0.3,0.2,-0.014,-5.0,-0.2
2016,Chris Andersen,37.0,MIA,,,,,36.0,,10.0,,,,4.0,,,,3.0,1.0,3.0,2.0,13.0,0.553,0.5,0.4,0.098,0.183,0.142,0.122,0.145,0.175,17.6,0.1,0.1,0.1,0.165,3.0,0.0
2016,Chris Andersen,37.0,MEM,,,,,366.0,,62.0,,,,32.0,,,,9.0,14.0,10.0,7.0,92.0,0.605,0.145,0.516,0.099,0.182,0.139,0.037,0.084,0.102,15.1,1.1,0.7,0.4,0.148,0.6,0.2
2016,Alan Anderson,33.0,WAS,,,,,192.0,,59.0,,,,15.0,,,,14.0,4.0,1.0,2.0,65.0,0.495,0.627,0.254,0.006,0.155,0.079,0.103,0.03,0.154,9.2,0.3,0.2,0.2,0.078,-2.8,0.0
2016,James Anderson,26.0,SAC,,,,,721.0,,178.0,,,,29.0,,,,41.0,21.0,14.0,42.0,179.0,0.469,0.483,0.163,0.02,0.109,0.065,0.077,0.18,0.1369999999999999,6.0,-0.3,-0.6,0.4,-0.017,-4.2,-0.4
2016,Justin Anderson,22.0,DAL,,,,,647.0,,175.0,,,,55.0,,,,29.0,19.0,25.0,24.0,208.0,0.522,0.474,0.314,0.031,0.193,0.1119999999999999,0.068,0.108,0.158,12.3,1.1,0.3,0.8,0.083,-1.2,0.1
2016,Kyle Anderson,22.0,SAS,,,,,1245.0,,295.0,,,,83.0,,,,123.0,60.0,29.0,59.0,350.0,0.528,0.125,0.281,0.024,0.1939999999999999,0.1119999999999999,0.1369999999999999,0.151,0.144,12.9,3.5,0.7,2.8,0.133,1.8,1.2
2016,Ryan Anderson,27.0,NOP,,,,,2008.0,,929.0,,,,228.0,,,,73.0,38.0,25.0,90.0,1124.0,0.546,0.385,0.245,0.07,0.152,0.109,0.061,0.08,0.247,17.2,3.9,3.1,0.8,0.092,-1.4,0.3
2016,Giannis Antetokounmpo,21.0,MIL,,,,,2823.0,,1013.0,,,,409.0,,,,345.0,94.0,113.0,208.0,1350.0,0.566,0.108,0.404,0.046,0.2,0.124,0.2,0.148,0.223,18.8,7.1,4.2,2.9,0.121,2.4,3.2
2016,Thanasis Antetokounmpo,23.0,NYK,,,,,6.0,,4.0,,,,0.0,,,,0.0,0.0,0.0,0.0,6.0,0.75,0.25,0.0,0.0,0.179,0.091,0.0,0.0,0.302,32.9,0.0,0.0,0.0,0.291,-4.1,0.0
2016,Carmelo Anthony,31.0,NYK,,,,,2530.0,,1307.0,,,,403.0,,,,299.0,62.0,38.0,176.0,1573.0,0.53,0.237,0.308,0.043,0.195,0.12,0.2189999999999999,0.106,0.297,20.3,6.4,3.9,2.5,0.121,2.6,2.9
2016,Joel Anthony,33.0,DET,,,,,96.0,,10.0,,,,8.0,,,,1.0,2.0,12.0,2.0,18.0,0.666,0.0,0.8,0.088,0.154,0.119,0.0139999999999999,0.129,0.07,14.1,0.4,0.2,0.2,0.177,2.2,0.1
2016,Keith Appling,23.0,ORL,,,,,27.0,,8.0,,,,2.0,,,,1.0,1.0,0.0,3.0,6.0,0.338,0.375,0.25,0.0,0.042,0.021,0.05,0.253,0.195,-4.8,-0.1,-0.1,0.0,-0.199,-13.0,-0.1
2016,Trevor Ariza,30.0,HOU,,,,,2859.0,,859.0,,,,161.0,,,,188.0,160.0,26.0,113.0,1025.0,0.551,0.581,0.187,0.026,0.1159999999999999,0.071,0.1,0.108,0.157,12.9,5.4,3.1,2.3,0.09,1.5,2.5
2016,Darrell Arthur,27.0,DEN,,,,,1516.0,,489.0,,,,53.0,,,,96.0,53.0,48.0,66.0,527.0,0.514,0.239,0.108,0.062,0.154,0.107,0.1,0.114,0.1669999999999999,12.5,2.3,1.0,1.3,0.072,-0.3,0.6
2016,Omer Asik,29.0,NOP,,,,,1178.0,,195.0,,,,112.0,,,,26.0,21.0,23.0,60.0,269.0,0.551,0.0,0.574,0.109,0.287,0.195,0.031,0.1969999999999999,0.114,11.0,1.7,0.7,1.0,0.07,-4.2,-0.7
2016,D.J. Augustin,28.0,OKC,,,,,519.0,,121.0,,,,34.0,,,,66.0,13.0,2.0,30.0,142.0,0.522,0.504,0.281,0.011,0.076,0.045,0.1669999999999999,0.181,0.136,8.7,0.7,0.4,0.3,0.065,-3.3,-0.2
2016,D.J. Augustin,28.0,DEN,,,,,659.0,,229.0,,,,94.0,,,,132.0,25.0,2.0,54.0,325.0,0.601,0.467,0.41,0.005,0.084,0.044,0.32,0.166,0.215,18.0,1.9,1.6,0.3,0.139,-0.5,0.3
2016,Jeff Ayres,28.0,LAC,,,,,107.0,,23.0,,,,6.0,,,,5.0,0.0,3.0,6.0,30.0,0.585,0.043,0.261,0.0409999999999999,0.181,0.1119999999999999,0.069,0.19,0.134,8.3,0.2,0.1,0.1,0.077,-4.6,-0.1
2016,Luke Babbitt,26.0,NOP,,,,,845.0,,289.0,,,,50.0,,,,53.0,11.0,7.0,23.0,327.0,0.526,0.377,0.173,0.032,0.1669999999999999,0.0969999999999999,0.096,0.069,0.175,11.6,1.1,0.8,0.3,0.064,-2.9,-0.2
2016,Cameron Bairstow,25.0,CHI,,,,,103.0,,40.0,,,,8.0,,,,6.0,2.0,3.0,4.0,34.0,0.391,0.125,0.2,0.042,0.24,0.143,0.087,0.084,0.203,6.8,0.0,-0.1,0.1,-0.004,-7.7,-0.1
2016,Leandro Barbosa,33.0,GSW,,,,,1079.0,,370.0,,,,62.0,,,,82.0,44.0,10.0,53.0,433.0,0.545,0.297,0.168,0.03,0.084,0.0579999999999999,0.106,0.118,0.181,11.7,2.1,0.9,1.2,0.092,-2.1,0.0
2016,J.J. Barea,31.0,DAL,,,,,1667.0,,711.0,,,,96.0,,,,302.0,26.0,2.0,113.0,808.0,0.536,0.366,0.135,0.017,0.083,0.05,0.315,0.13,0.238,15.4,2.8,2.1,0.7,0.082,-1.2,0.3
2016,Andrea Bargnani,30.0,BKN,,,,,634.0,,279.0,,,,57.0,,,,18.0,4.0,9.0,26.0,304.0,0.5,0.057,0.204,0.049,0.124,0.086,0.048,0.079,0.2319999999999999,11.8,0.2,0.1,0.0,0.013,-7.9,-0.9
2016,Harrison Barnes,23.0,GSW,,,,,2042.0,,633.0,,,,134.0,,,,117.0,41.0,10.0,57.0,774.0,0.559,0.338,0.212,0.043,0.124,0.086,0.078,0.076,0.159,12.3,4.9,3.1,1.9,0.116,-0.2,0.9
2016,Matt Barnes,35.0,MEM,,,,,2190.0,,693.0,,,,138.0,,,,163.0,78.0,57.0,121.0,758.0,0.503,0.534,0.199,0.042,0.183,0.109,0.1159999999999999,0.138,0.179,11.7,2.6,0.4,2.2,0.056,0.4,1.3
2016,Will Barton,25.0,DEN,,,,,2353.0,,983.0,,,,268.0,,,,203.0,71.0,39.0,139.0,1178.0,0.535,0.331,0.273,0.027,0.2,0.1119999999999999,0.144,0.1119999999999999,0.23,16.0,4.3,2.4,1.9,0.088,-0.1,1.1
2016,Brandon Bass,30.0,LAL,,,,,1342.0,,317.0,,,,148.0,,,,74.0,33.0,55.0,42.0,473.0,0.619,0.006,0.467,0.081,0.15,0.114,0.092,0.099,0.139,17.4,4.1,3.4,0.7,0.146,0.8,1.0
2016,Nicolas Batum,27.0,CHA,,,,,2448.0,,873.0,,,,192.0,,,,403.0,65.0,43.0,205.0,1046.0,0.546,0.457,0.22,0.024,0.168,0.096,0.2689999999999999,0.176,0.214,15.6,5.0,2.0,2.9,0.097,2.0,2.5
2016,Jerryd Bayless,27.0,MIL,,,,,1505.0,,437.0,,,,90.0,,,,163.0,47.0,11.0,73.0,541.0,0.568,0.529,0.206,0.016,0.09,0.054,0.162,0.133,0.1639999999999999,12.4,2.4,1.8,0.6,0.075,-1.0,0.4
2016,Aron Baynes,29.0,DET,,,,,1233.0,,384.0,,,,165.0,,,,51.0,21.0,52.0,67.0,514.0,0.563,0.005,0.43,0.119,0.225,0.17,0.066,0.128,0.185,17.8,4.1,2.4,1.7,0.158,-0.2,0.6
2016,Kent Bazemore,26.0,ATL,,,,,2083.0,,725.0,,,,151.0,,,,171.0,98.0,38.0,138.0,872.0,0.551,0.421,0.208,0.015,0.18,0.099,0.127,0.148,0.2,13.4,4.1,0.3,3.8,0.094,0.3,1.2
2016,Bradley Beal,22.0,WAS,,,,,1708.0,,799.0,,,,176.0,,,,162.0,54.0,11.0,112.0,958.0,0.547,0.339,0.22,0.026,0.098,0.062,0.156,0.113,0.253,15.5,2.7,1.4,1.3,0.076,-0.6,0.6
2016,Michael Beasley,27.0,HOU,,,,,363.0,,205.0,,,,49.0,,,,16.0,11.0,9.0,24.0,255.0,0.563,0.044,0.239,0.088,0.211,0.149,0.091,0.096,0.297,22.5,1.0,0.6,0.3,0.128,-3.4,-0.1
2016,Marco Belinelli,29.0,SAC,,,,,1672.0,,635.0,,,,138.0,,,,127.0,37.0,2.0,80.0,696.0,0.5,0.468,0.217,0.0069999999999999,0.069,0.038,0.111,0.103,0.1969999999999999,9.4,0.5,0.2,0.3,0.014,-4.2,-0.9
2016,Anthony Bennett,22.0,TOR,,,,,84.0,,27.0,,,,10.0,,,,0.0,5.0,0.0,4.0,28.0,0.446,0.519,0.37,0.083,0.228,0.157,0.0,0.113,0.192,10.4,0.1,0.0,0.1,0.054,-9.4,-0.2
2016,Patrick Beverley,27.0,HOU,,,,,2041.0,,594.0,,,,88.0,,,,239.0,94.0,26.0,91.0,700.0,0.553,0.522,0.148,0.039,0.096,0.068,0.179,0.126,0.153,13.0,4.4,3.1,1.3,0.102,1.1,1.6
2016,Bismack Biyombo,23.0,TOR,,,,,1808.0,,288.0,,,,226.0,,,,29.0,19.0,133.0,71.0,454.0,0.586,0.003,0.785,0.1169999999999999,0.295,0.208,0.024,0.155,0.115,14.9,5.9,2.8,3.1,0.156,-0.1,0.9
2016,Nemanja Bjelica,27.0,MIN,,,,,1075.0,,235.0,,,,55.0,,,,83.0,26.0,21.0,47.0,308.0,0.594,0.532,0.234,0.054,0.172,0.114,0.114,0.153,0.128,11.2,1.9,1.4,0.6,0.087,0.3,0.6
2016,Tarik Black,24.0,LAL,,,,,496.0,,104.0,,,,45.0,,,,16.0,14.0,18.0,22.0,133.0,0.537,0.0,0.433,0.092,0.254,0.17,0.052,0.151,0.129,12.3,0.7,0.3,0.4,0.072,-3.4,-0.2
2016,DeJuan Blair,26.0,WAS,,,,,218.0,,68.0,,,,13.0,,,,11.0,8.0,2.0,15.0,61.0,0.414,0.015,0.191,0.1009999999999999,0.1939999999999999,0.146,0.073,0.1689999999999999,0.178,5.4,-0.1,-0.3,0.3,-0.015,-6.4,-0.2
2016,Steve Blake,35.0,DET,,,,,986.0,,240.0,,,,20.0,,,,200.0,24.0,5.0,81.0,254.0,0.51,0.629,0.083,0.01,0.092,0.049,0.295,0.246,0.146,9.8,1.1,0.3,0.8,0.053,-3.5,-0.4
2016,Eric Bledsoe,26.0,PHX,,,,,1059.0,,492.0,,,,172.0,,,,190.0,63.0,19.0,110.0,632.0,0.557,0.262,0.35,0.018,0.1119999999999999,0.064,0.318,0.162,0.272,20.0,2.5,1.6,1.0,0.116,2.8,1.3
2016,Bojan Bogdanovic,26.0,BKN,,,,,2115.0,,749.0,,,,132.0,,,,99.0,29.0,5.0,115.0,887.0,0.55,0.451,0.176,0.019,0.118,0.068,0.073,0.125,0.1939999999999999,10.7,0.9,0.9,0.0,0.021,-3.4,-0.8
2016,Andrew Bogut,31.0,GSW,,,,,1451.0,,279.0,,,,50.0,,,,162.0,33.0,114.0,83.0,375.0,0.623,0.004,0.179,0.095,0.26,0.183,0.148,0.216,0.114,15.9,5.4,2.6,2.9,0.18,4.5,2.4
2016,Matt Bonner,35.0,SAS,,,,,206.0,,57.0,,,,4.0,,,,9.0,6.0,1.0,3.0,76.0,0.647,0.596,0.07,0.017,0.128,0.075,0.063,0.049,0.1369999999999999,14.1,0.8,0.4,0.3,0.181,1.6,0.2
2016,Devin Booker,19.0,PHX,,,,,2108.0,,867.0,,,,256.0,,,,200.0,44.0,20.0,160.0,1048.0,0.535,0.333,0.295,0.0139999999999999,0.084,0.048,0.158,0.14,0.23,11.9,1.9,1.2,0.7,0.043,-3.1,-0.6
2016,Trevor Booker,28.0,UTA,,,,,1632.0,,388.0,,,,106.0,,,,84.0,59.0,41.0,81.0,463.0,0.533,0.106,0.273,0.119,0.204,0.162,0.0819999999999999,0.157,0.146,14.4,4.3,1.8,2.6,0.128,1.4,1.4
2016,Chris Bosh,31.0,MIA,,,,,1778.0,,767.0,,,,268.0,,,,128.0,36.0,34.0,78.0,1010.0,0.571,0.289,0.349,0.032,0.211,0.124,0.121,0.081,0.247,20.2,6.4,4.1,2.3,0.172,2.1,1.8
2016,Avery Bradley,25.0,BOS,,,,,2536.0,,1019.0,,,,123.0,,,,158.0,117.0,19.0,109.0,1155.0,0.538,0.399,0.121,0.02,0.073,0.046,0.098,0.092,0.198,13.2,4.8,2.0,2.8,0.09,0.2,1.4
2016,Elton Brand,36.0,PHI,,,,,225.0,,72.0,,,,9.0,,,,18.0,9.0,8.0,11.0,70.0,0.461,0.014,0.125,0.042,0.27,0.152,0.131,0.126,0.1689999999999999,11.4,0.2,-0.1,0.3,0.036,-4.0,-0.1
2016,Corey Brewer,29.0,HOU,,,,,1669.0,,552.0,,,,140.0,,,,109.0,84.0,19.0,78.0,590.0,0.481,0.406,0.254,0.0279999999999999,0.104,0.066,0.1,0.113,0.178,9.9,1.2,0.1,1.2,0.035,-3.1,-0.5
2016,Aaron Brooks,31.0,CHI,,,,,1108.0,,469.0,,,,64.0,,,,180.0,30.0,10.0,82.0,491.0,0.494,0.394,0.136,0.02,0.075,0.048,0.26,0.142,0.2289999999999999,11.8,0.9,0.2,0.7,0.04,-3.3,-0.4
2016,Anthony Brown,23.0,LAL,,,,,599.0,,126.0,,,,20.0,,,,19.0,14.0,5.0,15.0,115.0,0.427,0.556,0.159,0.016,0.113,0.063,0.048,0.1,0.11,4.9,-0.3,-0.4,0.1,-0.024,-5.0,-0.5
2016,Lorenzo Brown,25.0,PHX,,,,,61.0,,25.0,,,,4.0,,,,11.0,3.0,1.0,9.0,20.0,0.374,0.32,0.16,0.0,0.128,0.062,0.28,0.252,0.249,4.4,-0.2,-0.3,0.1,-0.157,-9.5,-0.1
2016,Markel Brown,24.0,BKN,,,,,982.0,,322.0,,,,94.0,,,,91.0,38.0,15.0,54.0,363.0,0.5,0.376,0.292,0.026,0.115,0.07,0.139,0.129,0.1889999999999999,11.3,0.6,0.2,0.4,0.031,-2.6,-0.2
2016,Kobe Bryant,37.0,LAL,,,,,1863.0,,1113.0,,,,281.0,,,,184.0,62.0,13.0,129.0,1161.0,0.469,0.42,0.252,0.023,0.123,0.071,0.191,0.094,0.322,14.9,-0.4,-0.9,0.5,-0.01,-2.5,-0.2
2016,Chase Budinger,27.0,IND,,,,,729.0,,194.0,,,,48.0,,,,49.0,29.0,9.0,31.0,216.0,0.502,0.356,0.247,0.047,0.134,0.091,0.099,0.126,0.149,11.1,1.3,0.3,1.0,0.084,-1.2,0.1
2016,Chase Budinger,27.0,PHX,,,,,200.0,,45.0,,,,8.0,,,,15.0,3.0,1.0,13.0,55.0,0.567,0.378,0.178,0.064,0.094,0.079,0.114,0.211,0.131,9.2,0.1,0.1,0.0,0.034,-3.6,-0.1
2016,Reggie Bullock,24.0,DET,,,,,429.0,,98.0,,,,15.0,,,,27.0,10.0,2.0,8.0,122.0,0.583,0.541,0.153,0.034,0.143,0.086,0.092,0.071,0.114,12.0,1.2,0.8,0.4,0.134,0.0,0.2
2016,Trey Burke,23.0,UTA,,,,,1366.0,,634.0,,,,82.0,,,,148.0,35.0,6.0,80.0,679.0,0.507,0.404,0.129,0.015,0.08,0.048,0.1969999999999999,0.107,0.253,14.0,2.1,0.9,1.2,0.074,-2.0,0.0
2016,Alec Burks,24.0,UTA,,,,,797.0,,334.0,,,,141.0,,,,63.0,18.0,4.0,51.0,412.0,0.52,0.237,0.422,0.024,0.136,0.08,0.139,0.114,0.259,14.3,1.5,0.7,0.8,0.09,-2.5,-0.1
2016,Caron Butler,35.0,SAC,,,,,176.0,,59.0,,,,12.0,,,,10.0,9.0,1.0,3.0,63.0,0.49,0.305,0.203,0.031,0.104,0.068,0.083,0.045,0.162,11.3,0.3,0.1,0.1,0.071,-2.6,0.0
2016,Jimmy Butler,26.0,CHI,,,,,2474.0,,1035.0,,,,475.0,,,,321.0,110.0,43.0,132.0,1399.0,0.562,0.198,0.459,0.034,0.1159999999999999,0.076,0.214,0.096,0.244,21.3,9.1,6.5,2.7,0.177,4.0,3.7
2016,Rasual Butler,36.0,SAS,,,,,432.0,,104.0,,,,16.0,,,,24.0,13.0,23.0,8.0,124.0,0.558,0.471,0.154,0.008,0.135,0.074,0.077,0.067,0.126,13.4,1.3,0.4,0.9,0.146,1.8,0.4
2016,Bruno Caboclo,20.0,TOR,,,,,43.0,,12.0,,,,0.0,,,,1.0,2.0,1.0,4.0,3.0,0.125,0.583,0.0,0.027,0.026,0.027,0.032,0.25,0.1689999999999999,-7.7,-0.3,-0.3,0.0,-0.283,-11.6,-0.1
2016,Jose Calderon,34.0,NYK,,,,,2024.0,,455.0,,,,48.0,,,,298.0,63.0,7.0,87.0,544.0,0.571,0.446,0.105,0.012,0.11,0.062,0.2239999999999999,0.154,0.126,12.3,4.0,2.7,1.4,0.096,-0.1,1.0
2016,Kentavious Caldwell-Pope,22.0,DET,,,,,2789.0,,960.0,,,,228.0,,,,138.0,110.0,17.0,105.0,1105.0,0.521,0.384,0.238,0.026,0.086,0.055,0.078,0.09,0.182,12.4,5.3,2.6,2.7,0.092,1.1,2.2
2016,Isaiah Canaan,24.0,PHI,,,,,1966.0,,722.0,,,,180.0,,,,137.0,56.0,12.0,91.0,846.0,0.528,0.672,0.249,0.011,0.088,0.048,0.113,0.102,0.1989999999999999,11.1,1.4,0.9,0.5,0.035,-2.7,-0.4
2016,Clint Capela,21.0,HOU,,,,,1471.0,,397.0,,,,211.0,,,,47.0,59.0,92.0,60.0,542.0,0.553,0.003,0.531,0.144,0.2269999999999999,0.185,0.051,0.109,0.161,18.3,4.4,2.4,2.0,0.144,0.5,0.9
2016,DeMarre Carroll,29.0,TOR,,,,,786.0,,270.0,,,,50.0,,,,27.0,44.0,6.0,28.0,286.0,0.49,0.437,0.185,0.046,0.131,0.089,0.055,0.088,0.185,11.9,1.2,0.2,1.0,0.074,0.2,0.4
2016,Vince Carter,39.0,MEM,,,,,1005.0,,343.0,,,,84.0,,,,56.0,38.0,16.0,35.0,395.0,0.52,0.493,0.245,0.034,0.136,0.083,0.089,0.084,0.185,12.7,1.8,1.0,0.8,0.084,-1.2,0.2
2016,Michael Carter-Williams,24.0,MIL,,,,,1649.0,,555.0,,,,162.0,,,,281.0,80.0,41.0,153.0,623.0,0.497,0.099,0.292,0.034,0.157,0.096,0.266,0.196,0.213,13.9,1.2,-0.4,1.6,0.035,-0.8,0.5
2016,Omri Casspi,27.0,SAC,,,,,1880.0,,622.0,,,,159.0,,,,95.0,56.0,17.0,94.0,813.0,0.587,0.441,0.256,0.034,0.201,0.118,0.075,0.12,0.178,13.9,3.6,2.1,1.5,0.092,-0.3,0.8
2016,Willie Cauley-Stein,22.0,SAC,,,,,1412.0,,339.0,,,,125.0,,,,37.0,48.0,66.0,46.0,463.0,0.588,0.006,0.369,0.103,0.166,0.135,0.038,0.105,0.132,15.3,3.8,2.4,1.4,0.13,0.7,1.0
